Game_Date,Year,Game_Stage,HomeTeam_ID,HomeTeam_Abb,HomeTeam_Score,HomeTeam_Name,VisitorTeam_ID,VisitorTeam_Abb,VisitorTeam_Score,VisitorTeam_Name
1990-12-29,1990,Final,24,PHX,134.0,Phoenix Suns,16,MIA,95,Miami Heat
1990-12-29,1990,Final,30,WAS,161.0,Washington Wizards,8,DEN,133,Denver Nuggets
1990-12-27,1990,Final,4,CHA,96.0,Charlotte Hornets,25,POR,105,Portland Trail Blazers
1990-12-27,1990,Final,8,DEN,114.0,Denver Nuggets,16,MIA,124,Miami Heat
1990-12-28,1990,Final,27,SAS,104.0,San Antonio Spurs,26,SAC,88,Sacramento Kings
1990-12-28,1990,Final,3,BKN,99.0,Brooklyn Nets,11,HOU,101,Houston Rockets
1990-12-29,1990,Final,5,CHI,116.0,Chicago Bulls,21,OKC,91,Oklahoma City Thunder
1990-12-29,1990,Final,1,ATL,134.0,Atlanta Hawks,10,GSW,130,Golden State Warriors
1990-12-29,1990,Final,6,CLE,114.0,Cleveland Cavaliers,25,POR,120,Portland Trail Blazers
1990-12-29,1990,Final,4,CHA,109.0,Charlotte Hornets,22,ORL,100,Orlando Magic
1990-12-28,1990,Final,24,PHX,115.0,Phoenix Suns,23,PHI,96,Philadelphia 76ers
1990-12-29,1990,Final,29,UTA,131.0,Utah Jazz,13,LAC,102,LA Clippers
1990-12-29,1990,Final,9,DET,99.0,Detroit Pistons,11,HOU,84,Houston Rockets
1990-12-29,1990,Final,7,DAL,90.0,Dallas Mavericks,26,SAC,79,Sacramento Kings
1990-12-30,1990,Final,14,LAL,115.0,Los Angeles Lakers,23,PHI,107,Philadelphia 76ers
1990-12-30,1990,Final,17,MIL,117.0,Milwaukee Bucks,25,POR,112,Portland Trail Blazers
1990-12-30,1990,Final,13,LAC,97.0,LA Clippers,16,MIA,112,Miami Heat
1990-12-30,1990,Final,18,MIN,126.0,Minnesota Timberwolves,21,OKC,106,Oklahoma City Thunder
1991-01-02,1990,Final,21,OKC,127.0,Oklahoma City Thunder,23,PHI,99,Philadelphia 76ers
1991-01-02,1990,Final,29,UTA,112.0,Utah Jazz,16,MIA,104,Miami Heat
1991-01-02,1990,Final,1,ATL,120.0,Atlanta Hawks,13,LAC,107,LA Clippers
1991-01-02,1990,Final,9,DET,118.0,Detroit Pistons,8,DEN,107,Denver Nuggets
1991-01-02,1990,Final,2,BOS,113.0,Boston Celtics,20,NYK,86,New York Knicks
1991-01-02,1990,Final,12,IND,121.0,Indiana Pacers,27,SAS,109,San Antonio Spurs
1991-01-02,1990,Final,6,CLE,83.0,Cleveland Cavaliers,24,PHX,105,Phoenix Suns
1991-01-02,1990,Final,4,CHA,91.0,Charlotte Hornets,17,MIL,106,Milwaukee Bucks
1991-01-02,1990,Final,18,MIN,115.0,Minnesota Timberwolves,7,DAL,95,Dallas Mavericks
1991-01-03,1990,Final,20,NYK,135.0,New York Knicks,8,DEN,108,Denver Nuggets
1991-01-03,1990,Final,25,POR,104.0,Portland Trail Blazers,14,LAL,108,Los Angeles Lakers
1991-01-03,1990,Final,11,HOU,114.0,Houston Rockets,5,CHI,92,Chicago Bulls
1991-01-03,1990,Final,17,MIL,97.0,Milwaukee Bucks,7,DAL,87,Dallas Mavericks
1991-01-03,1990,Final,30,WAS,118.0,Washington Wizards,4,CHA,108,Charlotte Hornets
1991-01-03,1990,Final,22,ORL,110.0,Orlando Magic,13,LAC,108,LA Clippers
1991-01-03,1990,Final,26,SAC,131.0,Sacramento Kings,10,GSW,113,Golden State Warriors
1991-01-04,1990,Final,21,OKC,112.0,Oklahoma City Thunder,16,MIA,86,Miami Heat
1991-01-04,1990,Final,29,UTA,102.0,Utah Jazz,23,PHI,99,Philadelphia 76ers
1991-01-04,1990,Final,1,ATL,111.0,Atlanta Hawks,12,IND,96,Indiana Pacers
1991-01-04,1990,Final,2,BOS,132.0,Boston Celtics,24,PHX,103,Phoenix Suns
1991-01-04,1990,Final,6,CLE,94.0,Cleveland Cavaliers,9,DET,98,Detroit Pistons
1991-01-04,1990,Final,10,GSW,115.0,Golden State Warriors,14,LAL,99,Los Angeles Lakers
1991-01-04,1990,Final,3,BKN,89.0,Brooklyn Nets,27,SAS,93,San Antonio Spurs
1991-01-04,1990,Final,18,MIN,100.0,Minnesota Timberwolves,30,WAS,111,Washington Wizards
1991-01-05,1990,Final,5,CHI,108.0,Chicago Bulls,6,CLE,92,Cleveland Cavaliers
1991-01-05,1990,Final,11,HOU,112.0,Houston Rockets,12,IND,99,Indiana Pacers
1991-01-05,1990,Final,25,POR,132.0,Portland Trail Blazers,16,MIA,108,Miami Heat
1991-01-05,1990,Final,1,ATL,117.0,Atlanta Hawks,18,MIN,112,Minnesota Timberwolves
1991-01-05,1990,Final,9,DET,99.0,Detroit Pistons,3,BKN,83,Brooklyn Nets
1991-01-05,1990,Final,8,DEN,104.0,Denver Nuggets,23,PHI,120,Philadelphia 76ers
1991-01-05,1990,Final,26,SAC,98.0,Sacramento Kings,29,UTA,106,Utah Jazz
1991-01-05,1990,Final,17,MIL,88.0,Milwaukee Bucks,24,PHX,86,Phoenix Suns
1991-01-05,1990,Final,4,CHA,111.0,Charlotte Hornets,13,LAC,103,LA Clippers
1991-01-05,1990,Final,22,ORL,90.0,Orlando Magic,27,SAS,107,San Antonio Spurs
1991-01-06,1990,Final,14,LAL,135.0,Los Angeles Lakers,10,GSW,108,Golden State Warriors
1991-01-06,1990,Final,20,NYK,99.0,New York Knicks,13,LAC,90,LA Clippers
1991-01-06,1990,Final,25,POR,114.0,Portland Trail Blazers,21,OKC,111,Oklahoma City Thunder
1991-01-06,1990,Final,2,BOS,127.0,Boston Celtics,7,DAL,110,Dallas Mavericks
1991-01-07,1990,Final,23,PHI,102.0,Philadelphia 76ers,27,SAS,111,San Antonio Spurs
1991-01-07,1990,Final,3,BKN,87.0,Brooklyn Nets,7,DAL,88,Dallas Mavericks
1991-01-07,1990,Final,22,ORL,111.0,Orlando Magic,26,SAC,83,Sacramento Kings
1991-01-07,1990,Final,18,MIN,106.0,Minnesota Timberwolves,24,PHX,119,Phoenix Suns
1991-01-08,1990,Final,20,NYK,87.0,New York Knicks,2,BOS,101,Boston Celtics
1991-01-08,1990,Final,5,CHI,111.0,Chicago Bulls,3,BKN,102,Brooklyn Nets
1991-01-08,1990,Final,21,OKC,96.0,Oklahoma City Thunder,14,LAL,88,Los Angeles Lakers
1991-01-08,1990,Final,29,UTA,110.0,Utah Jazz,6,CLE,88,Cleveland Cavaliers
1991-01-08,1990,Final,11,HOU,97.0,Houston Rockets,25,POR,123,Portland Trail Blazers
1991-01-08,1990,Final,1,ATL,109.0,Atlanta Hawks,27,SAS,98,San Antonio Spurs
1991-01-08,1990,Final,17,MIL,99.0,Milwaukee Bucks,30,WAS,96,Washington Wizards
1991-01-08,1990,Final,10,GSW,147.0,Golden State Warriors,8,DEN,125,Denver Nuggets
1991-01-08,1990,Final,12,IND,107.0,Indiana Pacers,13,LAC,122,LA Clippers
1991-01-08,1990,Final,16,MIA,95.0,Miami Heat,26,SAC,83,Sacramento Kings
1991-01-08,1990,Final,4,CHA,98.0,Charlotte Hornets,9,DET,101,Detroit Pistons
1991-01-09,1990,Final,14,LAL,108.0,Los Angeles Lakers,29,UTA,85,Utah Jazz
1991-01-09,1990,Final,24,PHX,113.0,Phoenix Suns,6,CLE,105,Cleveland Cavaliers
1991-01-09,1990,Final,23,PHI,99.0,Philadelphia 76ers,5,CHI,107,Chicago Bulls
1991-01-09,1990,Final,2,BOS,110.0,Boston Celtics,17,MIL,102,Milwaukee Bucks
1991-01-09,1990,Final,7,DAL,109.0,Dallas Mavericks,25,POR,99,Portland Trail Blazers
1991-01-09,1990,Final,22,ORL,103.0,Orlando Magic,18,MIN,111,Minnesota Timberwolves
1991-01-10,1990,Final,20,NYK,122.0,New York Knicks,12,IND,129,Indiana Pacers
1991-01-10,1990,Final,21,OKC,103.0,Oklahoma City Thunder,10,GSW,113,Golden State Warriors
1991-01-10,1990,Final,27,SAS,117.0,San Antonio Spurs,22,ORL,111,Orlando Magic
1991-01-10,1990,Final,30,WAS,122.0,Washington Wizards,13,LAC,110,LA Clippers
1991-01-10,1990,Final,8,DEN,133.0,Denver Nuggets,11,HOU,156,Houston Rockets
1991-01-10,1990,Final,4,CHA,99.0,Charlotte Hornets,26,SAC,59,Sacramento Kings
1991-01-11,1990,Final,14,LAL,105.0,Los Angeles Lakers,6,CLE,93,Cleveland Cavaliers
1991-01-11,1990,Final,5,CHI,99.0,Chicago Bulls,1,ATL,96,Atlanta Hawks
1991-01-11,1990,Final,17,MIL,105.0,Milwaukee Bucks,23,PHI,120,Philadelphia 76ers
1991-01-11,1990,Final,24,PHX,114.0,Phoenix Suns,11,HOU,110,Houston Rockets
1991-01-11,1990,Final,9,DET,100.0,Detroit Pistons,25,POR,98,Portland Trail Blazers
1991-01-11,1990,Final,2,BOS,109.0,Boston Celtics,13,LAC,107,LA Clippers
1991-01-11,1990,Final,16,MIA,107.0,Miami Heat,18,MIN,108,Minnesota Timberwolves
1991-01-11,1990,Final,7,DAL,99.0,Dallas Mavericks,29,UTA,110,Utah Jazz
1991-01-12,1990,Final,20,NYK,99.0,New York Knicks,1,ATL,92,Atlanta Hawks
1991-01-12,1990,Final,27,SAS,112.0,San Antonio Spurs,29,UTA,92,Utah Jazz
1991-01-12,1990,Final,9,DET,109.0,Detroit Pistons,16,MIA,103,Miami Heat
1991-01-12,1990,Final,12,IND,118.0,Indiana Pacers,17,MIL,110,Milwaukee Bucks
1991-01-12,1990,Final,26,SAC,101.0,Sacramento Kings,21,OKC,85,Oklahoma City Thunder
1991-01-12,1990,Final,30,WAS,116.0,Washington Wizards,2,BOS,99,Boston Celtics
1991-01-12,1990,Final,8,DEN,128.0,Denver Nuggets,6,CLE,120,Cleveland Cavaliers
1991-01-12,1990,Final,23,PHI,109.0,Philadelphia 76ers,3,BKN,99,Brooklyn Nets
1991-01-12,1990,Final,10,GSW,118.0,Golden State Warriors,24,PHX,127,Phoenix Suns
1991-01-12,1990,Final,4,CHA,95.0,Charlotte Hornets,5,CHI,106,Chicago Bulls
1991-01-12,1990,Final,7,DAL,103.0,Dallas Mavericks,22,ORL,127,Orlando Magic
1991-01-13,1990,Final,14,LAL,116.0,Los Angeles Lakers,11,HOU,97,Houston Rockets
1991-01-13,1990,Final,3,BKN,103.0,Brooklyn Nets,25,POR,116,Portland Trail Blazers
1991-01-14,1990,Final,1,ATL,96.0,Atlanta Hawks,20,NYK,82,New York Knicks
1991-01-14,1990,Final,5,CHI,110.0,Chicago Bulls,17,MIL,97,Milwaukee Bucks
1991-01-14,1990,Final,13,LAC,130.0,LA Clippers,11,HOU,126,Houston Rockets
1991-01-14,1990,Final,7,DAL,81.0,Dallas Mavericks,9,DET,89,Detroit Pistons
1991-01-15,1990,Final,21,OKC,146.0,Oklahoma City Thunder,8,DEN,99,Denver Nuggets
1991-01-15,1990,Final,14,LAL,128.0,Los Angeles Lakers,4,CHA,103,Charlotte Hornets
1991-01-15,1990,Final,24,PHX,127.0,Phoenix Suns,30,WAS,97,Washington Wizards
1991-01-15,1990,Final,12,IND,106.0,Indiana Pacers,1,ATL,117,Atlanta Hawks
1991-01-15,1990,Final,29,UTA,124.0,Utah Jazz,27,SAS,102,San Antonio Spurs
1991-01-15,1990,Final,3,BKN,111.0,Brooklyn Nets,10,GSW,112,Golden State Warriors
1991-01-15,1990,Final,16,MIA,104.0,Miami Heat,22,ORL,102,Orlando Magic
1991-01-15,1990,Final,18,MIN,117.0,Minnesota Timberwolves,25,POR,132,Portland Trail Blazers
1991-01-16,1990,Final,20,NYK,89.0,New York Knicks,18,MIN,93,Minnesota Timberwolves
1991-01-16,1990,Final,27,SAS,100.0,San Antonio Spurs,7,DAL,94,Dallas Mavericks
1991-01-16,1990,Final,17,MIL,126.0,Milwaukee Bucks,12,IND,119,Indiana Pacers
1991-01-16,1990,Final,8,DEN,111.0,Denver Nuggets,4,CHA,104,Charlotte Hornets
1991-01-16,1990,Final,2,BOS,105.0,Boston Celtics,10,GSW,110,Golden State Warriors
1991-01-16,1990,Final,22,ORL,88.0,Orlando Magic,5,CHI,99,Chicago Bulls
1991-01-16,1990,Final,13,LAC,99.0,LA Clippers,30,WAS,101,Washington Wizards
1991-01-16,1990,Final,6,CLE,108.0,Cleveland Cavaliers,16,MIA,94,Miami Heat
1991-01-17,1990,Final,11,HOU,91.0,Houston Rockets,9,DET,97,Detroit Pistons
1991-01-17,1990,Final,26,SAC,78.0,Sacramento Kings,14,LAL,93,Los Angeles Lakers
1991-01-18,1990,Final,14,LAL,105.0,Los Angeles Lakers,21,OKC,96,Oklahoma City Thunder
1991-01-18,1990,Final,24,PHX,103.0,Phoenix Suns,9,DET,102,Detroit Pistons
1991-01-18,1990,Final,23,PHI,138.0,Philadelphia 76ers,10,GSW,141,Golden State Warriors
1991-01-18,1990,Final,25,POR,123.0,Portland Trail Blazers,30,WAS,99,Washington Wizards
1991-01-18,1990,Final,17,MIL,125.0,Milwaukee Bucks,22,ORL,106,Orlando Magic
1991-01-18,1990,Final,1,ATL,114.0,Atlanta Hawks,5,CHI,105,Chicago Bulls
1991-01-18,1990,Final,2,BOS,106.0,Boston Celtics,3,BKN,111,Brooklyn Nets
1991-01-18,1990,Final,27,SAS,110.0,San Antonio Spurs,4,CHA,117,Charlotte Hornets
1991-01-18,1990,Final,6,CLE,99.0,Cleveland Cavaliers,29,UTA,106,Utah Jazz
1991-01-18,1990,Final,7,DAL,112.0,Dallas Mavericks,13,LAC,119,LA Clippers
1991-01-18,1990,Final,16,MIA,107.0,Miami Heat,20,NYK,86,New York Knicks
1991-01-19,1990,Final,21,OKC,111.0,Oklahoma City Thunder,30,WAS,89,Washington Wizards
1991-01-19,1990,Final,23,PHI,97.0,Philadelphia 76ers,20,NYK,112,New York Knicks
1991-01-19,1990,Final,1,ATL,114.0,Atlanta Hawks,3,BKN,84,Brooklyn Nets
1991-01-19,1990,Final,8,DEN,108.0,Denver Nuggets,27,SAS,117,San Antonio Spurs
1991-01-19,1990,Final,12,IND,117.0,Indiana Pacers,29,UTA,104,Utah Jazz
1991-01-19,1990,Final,26,SAC,101.0,Sacramento Kings,24,PHX,97,Phoenix Suns
1991-01-19,1990,Final,7,DAL,110.0,Dallas Mavericks,4,CHA,95,Charlotte Hornets
1991-01-19,1990,Final,18,MIN,121.0,Minnesota Timberwolves,10,GSW,113,Golden State Warriors
1991-01-19,1990,Final,11,HOU,107.0,Houston Rockets,13,LAC,96,LA Clippers
1991-01-20,1990,Final,25,POR,116.0,Portland Trail Blazers,17,MIL,112,Milwaukee Bucks
1991-01-21,1990,Final,20,NYK,117.0,New York Knicks,23,PHI,116,Philadelphia 76ers
1991-01-22,1990,Final,22,ORL,96.0,Orlando Magic,14,LAL,116,Los Angeles Lakers
1991-01-23,1990,Final,3,BKN,99.0,Brooklyn Nets,5,CHI,95,Chicago Bulls
1991-01-24,1990,Final,27,SAS,111.0,San Antonio Spurs,6,CLE,103,Cleveland Cavaliers
1991-01-25,1990,Final,5,CHI,108.0,Chicago Bulls,16,MIA,87,Miami Heat
1991-01-25,1990,Final,9,DET,84.0,Detroit Pistons,7,DAL,82,Dallas Mavericks
1991-01-26,1990,Final,30,WAS,96.0,Washington Wizards,7,DAL,99,Dallas Mavericks
1991-01-26,1990,Final,16,MIA,105.0,Miami Heat,3,BKN,127,Brooklyn Nets
1991-01-21,1990,Final,9,DET,101.0,Detroit Pistons,2,BOS,90,Boston Celtics
1991-01-22,1990,Final,10,GSW,123.0,Golden State Warriors,11,HOU,116,Houston Rockets
1991-01-23,1990,Final,29,UTA,94.0,Utah Jazz,20,NYK,109,New York Knicks
1991-01-21,1990,Final,8,DEN,115.0,Denver Nuggets,18,MIN,110,Minnesota Timberwolves
1991-01-22,1990,Final,4,CHA,90.0,Charlotte Hornets,3,BKN,92,Brooklyn Nets
1991-01-23,1990,Final,23,PHI,109.0,Philadelphia 76ers,12,IND,110,Indiana Pacers
1991-01-21,1990,Final,12,IND,114.0,Indiana Pacers,14,LAL,120,Los Angeles Lakers
1991-01-22,1990,Final,1,ATL,118.0,Atlanta Hawks,16,MIA,107,Miami Heat
1991-01-23,1990,Final,2,BOS,111.0,Boston Celtics,9,DET,94,Detroit Pistons
1991-01-21,1990,Final,30,WAS,121.0,Washington Wizards,22,ORL,119,Orlando Magic
1991-01-22,1990,Final,25,POR,123.0,Portland Trail Blazers,24,PHX,116,Phoenix Suns
1991-01-23,1990,Final,26,SAC,95.0,Sacramento Kings,17,MIL,91,Milwaukee Bucks
1991-01-24,1990,Final,4,CHA,93.0,Charlotte Hornets,14,LAL,113,Los Angeles Lakers
1991-01-25,1990,Final,24,PHX,128.0,Phoenix Suns,21,OKC,113,Oklahoma City Thunder
1991-01-25,1990,Final,10,GSW,127.0,Golden State Warriors,17,MIL,98,Milwaukee Bucks
1991-01-26,1990,Final,11,HOU,103.0,Houston Rockets,6,CLE,97,Cleveland Cavaliers
1991-01-26,1990,Final,4,CHA,79.0,Charlotte Hornets,23,PHI,75,Philadelphia 76ers
1991-03-21,1990,Final,10,GSW,136.0,Golden State Warriors,8,DEN,116,Denver Nuggets
1991-03-22,1990,Final,14,LAL,92.0,Los Angeles Lakers,17,MIL,99,Milwaukee Bucks
1991-03-23,1990,Final,22,ORL,105.0,Orlando Magic,7,DAL,93,Dallas Mavericks
1991-11-08,1991,Final,27,SAS,107.0,San Antonio Spurs,6,CLE,101,Cleveland Cavaliers
1991-11-09,1991,Final,21,OKC,118.0,Oklahoma City Thunder,12,IND,111,Indiana Pacers
1992-04-15,1991,Final,1,ATL,95.0,Atlanta Hawks,20,NYK,94,New York Knicks
1992-04-16,1991,Final,13,LAC,96.0,LA Clippers,18,MIN,93,Minnesota Timberwolves
1992-04-17,1991,Final,21,OKC,130.0,Oklahoma City Thunder,26,SAC,106,Sacramento Kings
1992-04-19,1991,Final,6,CLE,112.0,Cleveland Cavaliers,1,ATL,108,Atlanta Hawks
1993-03-29,1992,Final,29,UTA,101.0,Utah Jazz,8,DEN,114,Denver Nuggets
1993-03-30,1992,Final,3,BKN,91.0,Brooklyn Nets,23,PHI,77,Philadelphia 76ers
1993-03-31,1992,Final,12,IND,114.0,Indiana Pacers,30,WAS,95,Washington Wizards
1993-04-02,1992,Final,12,IND,118.0,Indiana Pacers,22,ORL,102,Orlando Magic
1993-04-04,1992,Final,12,IND,100.0,Indiana Pacers,24,PHX,110,Phoenix Suns
1993-04-06,1992,Final,17,MIL,113.0,Milwaukee Bucks,5,CHI,109,Chicago Bulls
1993-04-08,1992,Final,10,GSW,122.0,Golden State Warriors,14,LAL,116,Los Angeles Lakers
1993-04-09,1992,Final,24,PHX,98.0,Phoenix Suns,8,DEN,97,Denver Nuggets
1993-04-10,1992,Final,10,GSW,100.0,Golden State Warriors,7,DAL,94,Dallas Mavericks
1993-04-11,1992,Final,24,PHX,112.0,Phoenix Suns,29,UTA,92,Utah Jazz
1993-04-12,1992,Final,9,DET,95.0,Detroit Pistons,5,CHI,98,Chicago Bulls
1993-04-13,1992,Final,2,BOS,96.0,Boston Celtics,12,IND,90,Indiana Pacers
1993-04-14,1992,Final,24,PHX,98.0,Phoenix Suns,18,MIN,84,Minnesota Timberwolves
1993-04-16,1992,Final,13,LAC,122.0,LA Clippers,10,GSW,115,Golden State Warriors
1993-04-20,1992,Final,18,MIN,95.0,Minnesota Timberwolves,14,LAL,107,Los Angeles Lakers
1993-04-21,1992,Final,23,PHI,107.0,Philadelphia 76ers,16,MIA,97,Miami Heat
1993-04-22,1992,Final,5,CHI,109.0,Chicago Bulls,9,DET,103,Detroit Pistons
1993-04-23,1992,Final,9,DET,109.0,Detroit Pistons,12,IND,104,Indiana Pacers
1993-04-24,1992,Final,22,ORL,104.0,Orlando Magic,1,ATL,85,Atlanta Hawks
1993-04-25,1992,Final,9,DET,116.0,Detroit Pistons,3,BKN,110,Brooklyn Nets
1994-02-15,1993,Final,18,MIN,97.0,Minnesota Timberwolves,17,MIL,90,Milwaukee Bucks
1994-02-16,1993,Final,26,SAC,94.0,Sacramento Kings,23,PHI,92,Philadelphia 76ers
1994-02-17,1993,Final,7,DAL,73.0,Dallas Mavericks,12,IND,84,Indiana Pacers
1994-02-18,1993,Final,26,SAC,90.0,Sacramento Kings,29,UTA,81,Utah Jazz
1994-12-28,1994,Final,21,OKC,121.0,Oklahoma City Thunder,23,PHI,102,Philadelphia 76ers
1994-12-29,1994,Final,11,HOU,126.0,Houston Rockets,10,GSW,124,Golden State Warriors
1994-12-30,1994,Final,29,UTA,103.0,Utah Jazz,11,HOU,111,Houston Rockets
1995-11-04,1995,Final,21,OKC,103.0,Oklahoma City Thunder,14,LAL,89,Los Angeles Lakers
1995-11-05,1995,Final,26,SAC,99.0,Sacramento Kings,13,LAC,82,LA Clippers
1995-11-07,1995,Final,23,PHI,106.0,Philadelphia 76ers,26,SAC,109,Sacramento Kings
1995-11-08,1995,Final,8,DEN,117.0,Denver Nuggets,21,OKC,122,Oklahoma City Thunder
1995-11-09,1995,Final,6,CLE,88.0,Cleveland Cavaliers,5,CHI,106,Chicago Bulls
1995-11-10,1995,Final,14,LAL,100.0,Los Angeles Lakers,21,OKC,97,Oklahoma City Thunder
1995-11-11,1995,Final,5,CHI,110.0,Chicago Bulls,25,POR,106,Portland Trail Blazers
1995-11-12,1995,Final,13,LAC,108.0,LA Clippers,8,DEN,103,Denver Nuggets
1995-11-13,1995,Final,28,TOR,100.0,Toronto Raptors,29,UTA,103,Utah Jazz
1995-11-14,1995,Final,17,MIL,98.0,Milwaukee Bucks,27,SAS,84,San Antonio Spurs
1995-11-15,1995,Final,2,BOS,90.0,Boston Celtics,29,UTA,102,Utah Jazz
1995-11-17,1995,Final,2,BOS,110.0,Boston Celtics,30,WAS,100,Washington Wizards
1996-01-31,1995,Final,2,BOS,131.0,Boston Celtics,15,MEM,98,Memphis Grizzlies
1996-02-01,1995,Final,9,DET,87.0,Detroit Pistons,12,IND,70,Indiana Pacers
1996-02-02,1995,Final,12,IND,116.0,Indiana Pacers,2,BOS,108,Boston Celtics
1996-02-03,1995,Final,11,HOU,103.0,Houston Rockets,21,OKC,104,Oklahoma City Thunder
1996-02-04,1995,Final,10,GSW,96.0,Golden State Warriors,3,BKN,92,Brooklyn Nets
1996-02-05,1995,Final,18,MIN,104.0,Minnesota Timberwolves,7,DAL,92,Dallas Mavericks
1996-02-06,1995,Final,8,DEN,78.0,Denver Nuggets,14,LAL,99,Los Angeles Lakers
1996-02-07,1995,Final,9,DET,97.0,Detroit Pistons,22,ORL,83,Orlando Magic
1996-02-07,1995,Final,29,UTA,102.0,Utah Jazz,15,MEM,79,Memphis Grizzlies
1997-01-02,1996,Final,21,OKC,96.0,Oklahoma City Thunder,23,PHI,82,Philadelphia 76ers
1997-01-03,1996,Final,3,BKN,85.0,Brooklyn Nets,1,ATL,95,Atlanta Hawks
1997-01-04,1996,Final,1,ATL,88.0,Atlanta Hawks,20,NYK,71,New York Knicks
1997-01-05,1996,Final,27,SAS,84.0,San Antonio Spurs,13,LAC,93,LA Clippers
1997-01-07,1996,Final,1,ATL,105.0,Atlanta Hawks,24,PHX,103,Phoenix Suns
1997-01-08,1996,Final,6,CLE,78.0,Cleveland Cavaliers,11,HOU,81,Houston Rockets
1997-01-11,1996,Final,21,OKC,92.0,Oklahoma City Thunder,12,IND,82,Indiana Pacers
1997-01-13,1996,Final,6,CLE,79.0,Cleveland Cavaliers,1,ATL,93,Atlanta Hawks
1997-01-14,1996,Final,5,CHI,108.0,Chicago Bulls,30,WAS,107,Washington Wizards
1997-01-15,1996,Final,13,LAC,93.0,LA Clippers,12,IND,108,Indiana Pacers
1997-01-16,1996,Final,2,BOS,94.0,Boston Celtics,16,MIA,102,Miami Heat
1997-01-17,1996,Final,27,SAS,96.0,San Antonio Spurs,26,SAC,76,Sacramento Kings
1997-01-18,1996,Final,24,PHX,105.0,Phoenix Suns,20,NYK,98,New York Knicks
1997-01-19,1996,Final,11,HOU,102.0,Houston Rockets,5,CHI,86,Chicago Bulls
1997-01-20,1996,Final,1,ATL,106.0,Atlanta Hawks,4,CHA,97,Charlotte Hornets
1997-01-21,1996,Final,5,CHI,88.0,Chicago Bulls,20,NYK,87,New York Knicks
1997-01-22,1996,Final,21,OKC,98.0,Oklahoma City Thunder,25,POR,97,Portland Trail Blazers
1997-01-23,1996,Final,28,TOR,87.0,Toronto Raptors,16,MIA,99,Miami Heat
1997-01-24,1996,Final,14,LAL,114.0,Los Angeles Lakers,10,GSW,97,Golden State Warriors
1997-01-25,1996,Final,6,CLE,106.0,Cleveland Cavaliers,4,CHA,73,Charlotte Hornets
1997-01-28,1996,Final,29,UTA,114.0,Utah Jazz,8,DEN,99,Denver Nuggets
1997-01-29,1996,Final,6,CLE,65.0,Cleveland Cavaliers,20,NYK,75,New York Knicks
1997-01-31,1996,Final,21,OKC,97.0,Oklahoma City Thunder,30,WAS,95,Washington Wizards
1997-02-01,1996,Final,8,DEN,107.0,Denver Nuggets,26,SAC,113,Sacramento Kings
1997-02-02,1996,Final,22,ORL,103.0,Orlando Magic,11,HOU,90,Houston Rockets
1997-02-04,1996,Final,10,GSW,85.0,Golden State Warriors,1,ATL,107,Atlanta Hawks
1997-02-05,1996,Final,24,PHX,99.0,Phoenix Suns,1,ATL,81,Atlanta Hawks
1997-02-06,1996,Final,3,BKN,100.0,Brooklyn Nets,12,IND,104,Indiana Pacers
1997-04-10,1996,Final,10,GSW,109.0,Golden State Warriors,8,DEN,107,Denver Nuggets
1997-04-11,1996,Final,12,IND,92.0,Indiana Pacers,1,ATL,104,Atlanta Hawks
1997-04-12,1996,Final,16,MIA,99.0,Miami Heat,20,NYK,100,New York Knicks
1997-04-14,1996,Final,26,SAC,120.0,Sacramento Kings,27,SAS,106,San Antonio Spurs
1997-04-16,1996,Final,6,CLE,78.0,Cleveland Cavaliers,22,ORL,63,Orlando Magic
1997-04-17,1996,Final,14,LAL,108.0,Los Angeles Lakers,26,SAC,99,Sacramento Kings
1997-04-18,1996,Final,20,NYK,97.0,New York Knicks,12,IND,89,Indiana Pacers
1997-04-18,1996,Final,13,LAC,95.0,LA Clippers,14,LAL,123,Los Angeles Lakers
1997-04-19,1996,Final,1,ATL,136.0,Atlanta Hawks,23,PHI,104,Philadelphia 76ers
1997-04-20,1996,Final,2,BOS,94.0,Boston Celtics,28,TOR,125,Toronto Raptors
1997-11-07,1997,Final,12,IND,93.0,Indiana Pacers,21,OKC,99,Oklahoma City Thunder
1997-11-08,1997,Final,17,MIL,105.0,Milwaukee Bucks,2,BOS,96,Boston Celtics
1997-11-09,1997,Final,15,MEM,104.0,Memphis Grizzlies,9,DET,96,Detroit Pistons
1997-11-11,1997,Final,1,ATL,89.0,Atlanta Hawks,21,OKC,87,Oklahoma City Thunder
1997-11-12,1997,Final,11,HOU,100.0,Houston Rockets,23,PHI,114,Philadelphia 76ers
1997-11-13,1997,Final,18,MIN,88.0,Minnesota Timberwolves,30,WAS,91,Washington Wizards
1997-11-14,1997,Final,5,CHI,105.0,Chicago Bulls,4,CHA,92,Charlotte Hornets
1997-11-15,1997,Final,4,CHA,130.0,Charlotte Hornets,13,LAC,96,LA Clippers
1997-11-18,1997,Final,29,UTA,92.0,Utah Jazz,14,LAL,97,Los Angeles Lakers
1997-11-19,1997,Final,4,CHA,106.0,Charlotte Hornets,25,POR,92,Portland Trail Blazers
1997-11-20,1997,Final,17,MIL,83.0,Milwaukee Bucks,12,IND,109,Indiana Pacers
1997-11-21,1997,Final,21,OKC,94.0,Oklahoma City Thunder,27,SAS,72,San Antonio Spurs
