id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team.id,home_team.abbreviation,home_team.city,home_team.conference,home_team.division,home_team.full_name,home_team.name,visitor_team.id,visitor_team.abbreviation,visitor_team.city,visitor_team.conference,visitor_team.division,visitor_team.full_name,visitor_team.name
1338,1993-03-29T00:00:00.000Z,127,4,FALSE,1992,Final, ,118,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1339,1993-03-30T00:00:00.000Z,109,4,FALSE,1992,Final, ,87,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1340,1993-03-31T00:00:00.000Z,113,4,FALSE,1992,Final, ,126,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1341,1993-04-02T00:00:00.000Z,114,4,FALSE,1992,Final, ,118,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1342,1993-04-06T00:00:00.000Z,115,4,FALSE,1992,Final, ,100,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1343,1993-04-08T00:00:00.000Z,92,4,FALSE,1992,Final, ,117,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1344,1993-04-09T00:00:00.000Z,105,4,FALSE,1992,Final, ,109,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1345,1993-04-10T00:00:00.000Z,119,4,FALSE,1992,Final, ,114,16,MIA,Miami,East,Southeast,Miami Heat,Heat,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1346,1993-04-13T00:00:00.000Z,100,4,FALSE,1992,Final, ,110,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1347,1993-04-14T00:00:00.000Z,109,4,FALSE,1992,Final, ,90,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1348,1993-04-15T00:00:00.000Z,105,4,FALSE,1992,Final, ,106,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1349,1993-04-16T00:00:00.000Z,93,4,FALSE,1992,Final, ,100,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1350,1993-04-16T00:00:00.000Z,109,4,FALSE,1992,Final, ,117,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1351,1993-04-17T00:00:00.000Z,106,4,FALSE,1992,Final, ,101,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1352,1993-04-18T00:00:00.000Z,88,4,FALSE,1992,Final, ,79,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1353,1993-04-20T00:00:00.000Z,105,4,FALSE,1992,Final, ,81,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1354,1993-04-21T00:00:00.000Z,126,4,FALSE,1992,Final, ,98,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
1355,1993-04-22T00:00:00.000Z,114,4,FALSE,1992,Final, ,115,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1356,1993-04-23T00:00:00.000Z,122,4,FALSE,1992,Final, ,106,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1357,1993-04-25T00:00:00.000Z,123,4,FALSE,1992,Final, ,112,13,LAC,LA,West,Pacific,LA Clippers,Clippers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1358,1994-02-16T00:00:00.000Z,126,4,FALSE,1993,Final, ,100,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1359,1994-02-17T00:00:00.000Z,115,4,FALSE,1993,Final, ,112,16,MIA,Miami,East,Southeast,Miami Heat,Heat,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1360,1994-02-18T00:00:00.000Z,109,4,FALSE,1993,Final, ,93,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1361,1994-12-28T00:00:00.000Z,101,4,FALSE,1994,Final, ,93,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1362,1994-12-29T00:00:00.000Z,96,4,FALSE,1994,Final, ,95,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1363,1994-12-30T00:00:00.000Z,118,4,FALSE,1994,Final, ,114,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1364,1995-11-04T00:00:00.000Z,97,4,FALSE,1995,Final, ,89,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1365,1995-11-05T00:00:00.000Z,100,4,FALSE,1995,Final, ,98,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1366,1995-11-07T00:00:00.000Z,117,4,FALSE,1995,Final, ,108,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1367,1995-11-08T00:00:00.000Z,130,4,FALSE,1995,Final, ,122,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1368,1995-11-10T00:00:00.000Z,100,4,FALSE,1995,Final, ,80,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1369,1996-02-02T00:00:00.000Z,84,4,FALSE,1995,Final, ,99,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1370,1996-02-03T00:00:00.000Z,113,4,FALSE,1995,Final, ,119,13,LAC,LA,West,Pacific,LA Clippers,Clippers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
1371,1996-02-04T00:00:00.000Z,115,4,FALSE,1995,Final, ,123,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1372,1996-02-05T00:00:00.000Z,97,4,FALSE,1995,Final, ,91,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1373,1996-02-06T00:00:00.000Z,102,4,FALSE,1995,Final, ,109,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1374,1996-02-07T00:00:00.000Z,88,4,FALSE,1995,Final, ,93,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1375,1996-02-07T00:00:00.000Z,93,4,FALSE,1995,Final, ,103,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1376,1996-02-08T00:00:00.000Z,136,4,FALSE,1995,Final, ,133,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1381,1997-01-08T00:00:00.000Z,93,4,FALSE,1996,Final, ,111,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
1382,1997-01-09T00:00:00.000Z,92,4,FALSE,1996,Final, ,97,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1383,1997-01-10T00:00:00.000Z,99,4,FALSE,1996,Final, ,120,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1384,1997-01-11T00:00:00.000Z,95,4,FALSE,1996,Final, ,93,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1385,1997-01-13T00:00:00.000Z,100,4,FALSE,1996,Final, ,102,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1386,1997-01-14T00:00:00.000Z,95,4,FALSE,1996,Final, ,93,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
1387,1997-01-15T00:00:00.000Z,111,4,FALSE,1996,Final, ,128,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1388,1997-01-17T00:00:00.000Z,96,4,FALSE,1996,Final, ,84,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1389,1997-01-18T00:00:00.000Z,108,4,FALSE,1996,Final, ,93,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1390,1997-01-19T00:00:00.000Z,102,4,FALSE,1996,Final, ,107,13,LAC,LA,West,Pacific,LA Clippers,Clippers,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1391,1997-01-20T00:00:00.000Z,96,4,FALSE,1996,Final, ,83,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1392,1997-01-21T00:00:00.000Z,100,4,FALSE,1996,Final, ,82,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1393,1997-01-22T00:00:00.000Z,125,4,FALSE,1996,Final, ,127,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1394,1997-01-23T00:00:00.000Z,102,4,FALSE,1996,Final, ,100,13,LAC,LA,West,Pacific,LA Clippers,Clippers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1395,1997-01-24T00:00:00.000Z,92,4,FALSE,1996,Final, ,107,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1396,1997-01-25T00:00:00.000Z,86,4,FALSE,1996,Final, ,88,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1397,1997-01-28T00:00:00.000Z,84,4,FALSE,1996,Final, ,93,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1398,1997-01-29T00:00:00.000Z,98,4,FALSE,1996,Final, ,89,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1399,1997-01-30T00:00:00.000Z,113,4,FALSE,1996,Final, ,101,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1400,1997-01-31T00:00:00.000Z,92,4,FALSE,1996,Final, ,115,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1401,1997-02-01T00:00:00.000Z,100,4,FALSE,1996,Final, ,94,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1402,1997-02-02T00:00:00.000Z,92,4,FALSE,1996,Final, ,90,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1403,1997-04-19T00:00:00.000Z,88,4,FALSE,1996,Final, ,102,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1404,1997-04-20T00:00:00.000Z,109,4,FALSE,1996,Final, ,113,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1414,1997-11-07T00:00:00.000Z,85,4,FALSE,1997,Final, ,86,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1415,1997-11-08T00:00:00.000Z,89,4,FALSE,1997,Final, ,82,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1416,1997-11-12T00:00:00.000Z,71,4,FALSE,1997,Final, ,102,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1417,1997-11-13T00:00:00.000Z,98,4,FALSE,1997,Final, ,99,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
1418,1997-11-14T00:00:00.000Z,82,4,FALSE,1997,Final, ,78,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1419,1997-11-15T00:00:00.000Z,77,4,FALSE,1997,Final, ,105,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,12,IND,Indiana,East,Central,Indiana Pacers,Pacers
1420,1997-12-09T00:00:00.000Z,107,4,FALSE,1997,Final, ,85,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
1421,1997-12-10T00:00:00.000Z,106,4,FALSE,1997,Final, ,98,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1422,1997-12-11T00:00:00.000Z,103,4,FALSE,1997,Final, ,99,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1423,1997-12-12T00:00:00.000Z,104,4,FALSE,1997,Final, ,89,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1424,1997-12-13T00:00:00.000Z,112,4,FALSE,1997,Final, ,101,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1425,1991-01-26T00:00:00.000Z,103,4,FALSE,1990,Final, ,102,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1426,1991-03-26T00:00:00.000Z,129,4,FALSE,1990,Final, ,119,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1427,1991-03-27T00:00:00.000Z,95,4,FALSE,1990,Final, ,89,13,LAC,LA,West,Pacific,LA Clippers,Clippers,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1428,1991-03-28T00:00:00.000Z,119,4,FALSE,1990,Final, ,95,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
1429,1991-03-29T00:00:00.000Z,140,4,FALSE,1990,Final, ,122,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1430,1991-03-30T00:00:00.000Z,104,4,FALSE,1990,Final, ,96,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1431,1991-03-31T00:00:00.000Z,92,4,FALSE,1990,Final, ,102,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1432,1991-04-02T00:00:00.000Z,131,4,FALSE,1990,Final, ,117,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1433,1991-04-02T00:00:00.000Z,78,4,FALSE,1990,Final, ,83,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1434,1991-04-03T00:00:00.000Z,95,4,FALSE,1990,Final, ,84,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1435,1991-04-04T00:00:00.000Z,101,4,FALSE,1990,Final, ,105,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1436,1991-04-05T00:00:00.000Z,108,4,FALSE,1990,Final, ,87,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1437,1991-04-05T00:00:00.000Z,109,4,FALSE,1990,Final, ,90,13,LAC,LA,West,Pacific,LA Clippers,Clippers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1438,1991-04-06T00:00:00.000Z,102,4,FALSE,1990,Final, ,98,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
1439,1991-04-07T00:00:00.000Z,119,4,FALSE,1990,Final, ,109,13,LAC,LA,West,Pacific,LA Clippers,Clippers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1440,1991-04-09T00:00:00.000Z,113,4,FALSE,1990,Final, ,104,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
1441,1991-11-08T00:00:00.000Z,95,4,FALSE,1991,Final, ,100,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1442,1991-11-09T00:00:00.000Z,97,4,FALSE,1991,Final, ,93,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1443,1991-11-12T00:00:00.000Z,118,4,FALSE,1991,Final, ,100,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1444,1991-11-13T00:00:00.000Z,95,4,FALSE,1991,Final, ,117,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1445,1991-11-14T00:00:00.000Z,112,4,FALSE,1991,Final, ,115,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1446,1991-11-15T00:00:00.000Z,115,4,FALSE,1991,Final, ,119,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1447,1991-11-16T00:00:00.000Z,98,4,FALSE,1991,Final, ,107,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1448,1991-11-19T00:00:00.000Z,106,4,FALSE,1991,Final, ,113,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1449,1991-11-20T00:00:00.000Z,86,4,FALSE,1991,Final, ,91,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1450,1991-11-21T00:00:00.000Z,116,4,FALSE,1991,Final, ,112,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1451,1991-11-22T00:00:00.000Z,109,4,FALSE,1991,Final, ,112,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls
1452,1991-11-23T00:00:00.000Z,120,4,FALSE,1991,Final, ,115,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1453,1991-11-26T00:00:00.000Z,107,4,FALSE,1991,Final, ,98,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1454,1991-11-27T00:00:00.000Z,113,4,FALSE,1991,Final, ,107,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1455,1991-11-29T00:00:00.000Z,114,4,FALSE,1991,Final, ,91,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1456,1991-11-30T00:00:00.000Z,130,4,FALSE,1991,Final, ,112,13,LAC,LA,West,Pacific,LA Clippers,Clippers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
1457,1991-12-03T00:00:00.000Z,94,4,FALSE,1991,Final, ,124,16,MIA,Miami,East,Southeast,Miami Heat,Heat,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1458,1991-12-04T00:00:00.000Z,92,4,FALSE,1991,Final, ,81,13,LAC,LA,West,Pacific,LA Clippers,Clippers,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
1459,1991-12-05T00:00:00.000Z,97,4,FALSE,1991,Final, ,109,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1460,1991-12-06T00:00:00.000Z,92,4,FALSE,1991,Final, ,93,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz
1461,1991-12-07T00:00:00.000Z,112,4,FALSE,1991,Final, ,115,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
1462,1991-12-10T00:00:00.000Z,117,4,FALSE,1991,Final, ,127,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1463,1991-12-14T00:00:00.000Z,128,4,FALSE,1991,Final, ,107,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
1486,1993-03-29T00:00:00.000Z,107,4,FALSE,1992,Final, ,114,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards
1487,1993-03-30T00:00:00.000Z,109,4,FALSE,1992,Final, ,113,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1488,1993-04-02T00:00:00.000Z,111,4,FALSE,1992,Final, ,99,13,LAC,LA,West,Pacific,LA Clippers,Clippers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1489,1993-04-04T00:00:00.000Z,124,4,FALSE,1992,Final, ,106,16,MIA,Miami,East,Southeast,Miami Heat,Heat,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
1490,1993-04-06T00:00:00.000Z,115,4,FALSE,1992,Final, ,114,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
1491,1993-04-06T00:00:00.000Z,100,4,FALSE,1992,Final, ,101,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1492,1993-04-07T00:00:00.000Z,96,4,FALSE,1992,Final, ,109,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic
1493,1993-04-08T00:00:00.000Z,112,4,FALSE,1992,Final, ,108,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,13,LAC,LA,West,Pacific,LA Clippers,Clippers
1494,1993-04-09T00:00:00.000Z,90,4,FALSE,1992,Final, ,105,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,9,DET,Detroit,East,Central,Detroit Pistons,Pistons
1495,1993-04-10T00:00:00.000Z,105,4,FALSE,1992,Final, ,118,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1496,1993-04-11T00:00:00.000Z,90,4,FALSE,1992,Final, ,102,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1497,1993-04-12T00:00:00.000Z,96,4,FALSE,1992,Final, ,107,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1498,1993-04-13T00:00:00.000Z,109,4,FALSE,1992,Final, ,112,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1499,1993-04-14T00:00:00.000Z,107,4,FALSE,1992,Final, ,111,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,20,NYK,New York,East,Atlantic,New York Knicks,Knicks
1500,1993-04-15T00:00:00.000Z,110,4,FALSE,1992,Final, ,92,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1501,1993-04-16T00:00:00.000Z,102,4,FALSE,1992,Final, ,108,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
1502,1994-02-16T00:00:00.000Z,101,4,FALSE,1993,Final, ,109,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,16,MIA,Miami,East,Southeast,Miami Heat,Heat
1503,1994-02-17T00:00:00.000Z,119,4,FALSE,1993,Final, ,115,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1504,1994-02-18T00:00:00.000Z,91,4,FALSE,1993,Final, ,97,13,LAC,LA,West,Pacific,LA Clippers,Clippers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
1505,1994-02-19T00:00:00.000Z,101,4,FALSE,1993,Final, ,90,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
